id,Premi,Lama_Berlangganan
74610,28421.0,190.0
74612,24892.0,86.0
74614,20511.0,37.0
74615,51695.0,112.0
74616,58802.0,93.0
74617,44522.0,279.0
74618,27456.0,183.0
74619,45454.0,90.0
74620,2630.0,284.0
74621,2630.0,252.0
74622,29564.0,219.0
74624,2630.0,190.0
74625,23717.0,92.0
74626,42549.0,132.0
74627,24867.0,90.0
74629,2630.0,30.0
74630,32605.0,65.0
74632,22872.0,190.0
74633,41268.0,270.0
74635,34820.0,217.0
74637,50943.0,193.0
74639,28870.0,191.0
74641,28688.0,269.0
74642,31396.0,46.0
74645,29867.0,147.0
74646,38352.0,96.0
74647,52992.0,91.0
74649,38718.0,178.0
74650,38317.0,192.0
74653,51558.0,208.0
74655,34945.0,24.0
74656,30692.0,198.0
74657,44432.0,276.0
74659,2630.0,299.0
74661,38512.0,111.0
74662,2630.0,27.0
74663,29272.0,180.0
74664,29273.0,205.0
74668,53091.0,70.0
74672,40426.0,135.0
74673,38727.0,198.0
74674,40643.0,207.0
74675,32268.0,227.0
74676,37344.0,235.0
74677,46305.0,37.0
74679,35495.0,74.0
74680,18082.0,200.0
74682,26694.0,18.0
74684,28874.0,57.0
74685,24564.0,290.0
74688,21354.0,231.0
74692,48795.0,284.0
74694,2630.0,18.0
74695,21378.0,140.0
74698,30656.0,252.0
74699,35899.0,151.0
74701,21602.0,60.0
74702,24747.0,182.0
74704,29364.0,271.0
74706,2630.0,109.0
74707,24317.0,238.0
74708,39061.0,167.0
74709,33247.0,72.0
74710,2630.0,245.0
74712,2630.0,48.0
74713,25902.0,277.0
74714,2630.0,84.0
74717,31159.0,143.0
74718,2630.0,90.0
74720,2630.0,294.0
74722,38929.0,256.0
74724,35550.0,194.0
74727,37680.0,277.0
74729,2630.0,117.0
74730,31265.0,50.0
74731,2630.0,170.0
74733,40839.0,248.0
74735,32096.0,61.0
74736,21582.0,85.0
74740,29439.0,233.0
74742,37151.0,187.0
74744,30528.0,261.0
74745,33444.0,41.0
74746,31208.0,221.0
74747,2630.0,294.0
74753,23128.0,65.0
74757,30875.0,192.0
74759,51352.0,26.0
74761,29689.0,125.0
74762,24114.0,42.0
74764,26762.0,186.0
74766,27981.0,56.0
74767,25641.0,284.0
74768,29976.0,187.0
74769,35886.0,63.0
74770,30747.0,26.0
74771,23638.0,123.0
74772,23404.0,159.0
74774,45528.0,89.0
74775,40858.0,90.0
74777,38118.0,200.0
74778,29920.0,62.0
74779,52676.0,163.0
74780,25952.0,49.0
74781,2630.0,264.0
74782,21469.0,221.0
74783,51163.0,27.0
74785,39844.0,241.0
74787,34639.0,26.0
74791,35220.0,79.0
74792,2630.0,84.0
74793,41738.0,299.0
74794,34919.0,109.0
74795,24937.0,70.0
74799,28750.0,126.0
74800,31545.0,181.0
74803,59386.0,188.0
74804,42922.0,252.0
74807,2630.0,254.0
74808,26676.0,59.0
74809,35086.0,198.0
74811,25427.0,273.0
74815,42427.0,66.0
74816,55749.0,177.0
74817,2630.0,211.0
74818,30273.0,40.0
74819,32168.0,133.0
74820,37266.0,82.0
74821,34497.0,55.0
74822,2630.0,81.0
74823,29920.0,69.0
74824,53367.0,231.0
74825,53244.0,12.0
74826,37194.0,259.0
74827,2630.0,150.0
74828,2630.0,122.0
74830,33510.0,215.0
74831,30928.0,261.0
74834,18007.0,272.0
74835,26462.0,156.0
74836,32788.0,217.0
74838,50400.0,186.0
74840,2630.0,217.0
74841,36535.0,150.0
74842,19590.0,202.0
74843,29121.0,104.0
74844,20667.0,264.0
74847,38164.0,156.0
74848,28963.0,290.0
74854,31874.0,84.0
74855,2630.0,246.0
74857,35966.0,88.0
74858,2630.0,253.0
74861,2630.0,176.0
74862,38308.0,134.0
74863,2630.0,108.0
74867,31590.0,47.0
74869,35308.0,53.0
74871,21103.0,99.0
74872,25700.0,86.0
74874,26994.0,209.0
74875,17196.0,129.0
74876,2630.0,20.0
74877,48642.0,108.0
74878,34157.0,148.0
74879,29038.0,108.0
74881,36942.0,51.0
74882,33229.0,179.0
74883,2630.0,132.0
74886,27012.0,289.0
74887,33879.0,106.0
74888,37688.0,205.0
74890,2630.0,21.0
74895,31588.0,250.0
74897,31085.0,67.0
74898,26807.0,149.0
74899,39420.0,214.0
74901,33310.0,221.0
74902,27471.0,41.0
74906,35551.0,228.0
74907,29907.0,27.0
74909,29344.0,219.0
74911,25149.0,176.0
74913,41577.0,143.0
74915,2630.0,207.0
74917,45185.0,179.0
74918,2630.0,234.0
74920,31247.0,291.0
74921,2630.0,89.0
74922,27928.0,55.0
74923,30204.0,179.0
74924,2630.0,163.0
74927,35280.0,298.0
74931,2630.0,16.0
74933,34802.0,39.0
74934,49188.0,190.0
74935,31381.0,199.0
74937,2630.0,144.0
74938,30659.0,138.0
74939,2630.0,47.0
74940,2630.0,60.0
74943,31207.0,74.0
74944,30956.0,88.0
74947,55035.0,184.0
74948,2630.0,242.0
74949,35744.0,48.0
74950,42883.0,152.0
74954,27626.0,90.0
74958,40823.0,275.0
74959,2630.0,94.0
74967,2630.0,234.0
74969,43589.0,54.0
74973,2630.0,25.0
74975,60393.0,121.0
74976,2630.0,116.0
74977,45242.0,298.0
74981,34198.0,61.0
74982,26293.0,63.0
74983,35235.0,30.0
74985,50903.0,273.0
74986,2630.0,141.0
74987,37368.0,151.0
74988,31051.0,109.0
74990,53007.0,51.0
74991,37685.0,280.0
74992,32378.0,262.0
74993,20240.0,249.0
74994,2630.0,265.0
74995,25622.0,243.0
74996,26143.0,178.0
74997,40600.0,234.0
74999,2630.0,249.0
75000,38547.0,240.0
75001,23150.0,26.0
75002,29940.0,55.0
75003,49913.0,130.0
75006,25393.0,82.0
75007,26974.0,260.0
75009,2630.0,267.0
75010,34709.0,58.0
75011,35698.0,36.0
75015,2630.0,62.0
75016,25694.0,216.0
75021,43284.0,165.0
75024,38348.0,141.0
75025,27365.0,61.0
75026,26857.0,76.0
75027,25285.0,201.0
75028,2630.0,84.0
75032,43937.0,218.0
75035,32579.0,287.0
75037,23785.0,223.0
75038,32431.0,200.0
75042,34663.0,61.0
75043,22428.0,34.0
75045,51946.0,153.0
75048,29437.0,178.0
75049,31138.0,61.0
75051,44005.0,15.0
75053,35505.0,16.0
75055,37377.0,156.0
75058,44704.0,204.0
75059,45633.0,83.0
75060,48306.0,77.0
75061,2630.0,77.0
75064,61391.0,69.0
75065,29819.0,21.0
75066,23411.0,22.0
75069,31338.0,139.0
75072,2630.0,158.0
75074,31807.0,224.0
75076,31057.0,49.0
75078,41964.0,209.0
75079,45136.0,35.0
75086,48527.0,95.0
75088,34783.0,78.0
75089,32219.0,49.0
75090,26077.0,222.0
75091,28620.0,116.0
75093,15921.0,59.0
75094,31603.0,288.0
75095,28178.0,43.0
75096,48568.0,62.0
75098,2630.0,198.0
75100,28690.0,165.0
75101,38100.0,159.0
75103,28086.0,98.0
75104,49862.0,201.0
75105,53154.0,140.0
75106,27989.0,199.0
75108,30177.0,111.0
75110,46076.0,156.0
75112,26284.0,20.0
75113,38094.0,265.0
75118,55452.0,87.0
75119,2630.0,69.0
75121,37089.0,27.0
75122,41246.0,230.0
75123,37411.0,204.0
75125,20152.0,109.0
75126,30070.0,22.0
75129,19474.0,292.0
75131,39129.0,47.0
75132,34946.0,206.0
75133,25991.0,232.0
75135,24505.0,53.0
75136,45290.0,162.0
75138,36775.0,83.0
75140,26950.0,159.0
75144,30631.0,187.0
75145,29836.0,201.0
75146,23718.0,94.0
75147,27576.0,78.0
75150,2630.0,144.0
75152,45316.0,11.0
75154,28869.0,140.0
75156,34929.0,192.0
75157,24057.0,44.0
75159,2630.0,172.0
75160,41164.0,163.0
75162,31489.0,188.0
75163,2630.0,238.0
75166,29409.0,198.0
75168,26965.0,64.0
75170,27103.0,78.0
75171,49453.0,186.0
75173,51073.0,198.0
75175,2630.0,133.0
75176,37161.0,140.0
75177,35670.0,156.0
75178,44524.0,276.0
75179,29434.0,146.0
75180,33442.0,224.0
75181,54665.0,163.0
75183,54455.0,106.0
75185,40169.0,175.0
75186,2630.0,95.0
75187,29237.0,100.0
75191,32056.0,264.0
75193,46290.0,175.0
75194,31410.0,299.0
75198,38151.0,201.0
75200,23049.0,19.0
75201,24627.0,116.0
75202,2630.0,61.0
75203,26439.0,224.0
75205,23938.0,196.0
75207,28383.0,13.0
75209,42366.0,186.0
75210,44317.0,119.0
75214,29133.0,80.0
75216,30668.0,102.0
75218,2630.0,178.0
75219,38864.0,93.0
75222,29762.0,96.0
75223,28288.0,289.0
75224,31484.0,190.0
75225,28246.0,155.0
75227,2630.0,40.0
75228,32234.0,57.0
75230,54643.0,20.0
75231,29492.0,239.0
75232,24827.0,198.0
75233,28444.0,234.0
75235,26016.0,238.0
75236,35268.0,42.0
75237,29658.0,258.0
75238,2630.0,141.0
75239,36014.0,203.0
75240,30512.0,139.0
75241,44393.0,30.0
75243,26049.0,113.0
75245,58224.0,282.0
75247,35810.0,29.0
75249,2630.0,186.0
75250,51581.0,233.0
75253,39847.0,290.0
75254,29999.0,211.0
75255,36796.0,272.0
75257,52679.0,289.0
75258,31205.0,72.0
75259,37858.0,31.0
75260,47522.0,213.0
75263,35904.0,124.0
75264,39407.0,17.0
75265,35058.0,251.0
75266,34374.0,204.0
75270,25910.0,222.0
75272,2630.0,168.0
75273,34118.0,156.0
75274,29742.0,32.0
75275,2630.0,50.0
75276,26072.0,23.0
75277,31005.0,297.0
75278,35399.0,84.0
75280,2630.0,297.0
75283,23572.0,75.0
75284,49534.0,66.0
75287,27892.0,238.0
75288,24401.0,15.0
75289,44797.0,81.0
75290,50216.0,214.0
75291,33907.0,228.0
75293,53448.0,62.0
75294,29965.0,141.0
75295,2630.0,52.0
75297,41944.0,189.0
75298,27830.0,146.0
75299,54975.0,204.0
75300,36093.0,220.0
75301,17095.0,76.0
75302,2630.0,147.0
75305,29348.0,15.0
75306,34477.0,205.0
75307,20755.0,204.0
75310,47634.0,161.0
75311,39379.0,68.0
75312,43666.0,287.0
75313,32762.0,220.0
75314,29213.0,227.0
75317,36323.0,248.0
75318,35310.0,157.0
75319,26657.0,185.0
75322,21196.0,268.0
75324,32630.0,176.0
75325,33759.0,31.0
75328,45031.0,141.0
75329,2630.0,235.0
75330,31737.0,216.0
75332,30433.0,291.0
75333,27543.0,94.0
75334,2630.0,209.0
75335,2630.0,120.0
75337,2630.0,262.0
75338,41218.0,205.0
75339,2630.0,161.0
75341,34642.0,279.0
75343,41576.0,168.0
75345,32017.0,39.0
75347,31844.0,108.0
75348,2630.0,179.0
75350,2630.0,239.0
75351,23344.0,276.0
75355,2630.0,210.0
75356,51006.0,286.0
75357,39969.0,64.0
75358,2630.0,283.0
75359,30456.0,250.0
75361,25066.0,206.0
75362,2630.0,274.0
75363,24518.0,40.0
75365,35553.0,234.0
75367,47980.0,15.0
75368,2630.0,160.0
75370,43897.0,125.0
75372,25840.0,194.0
75374,55382.0,206.0
75376,2630.0,200.0
75379,2630.0,82.0
75380,33542.0,179.0
75385,31788.0,245.0
75390,52947.0,298.0
75391,53638.0,51.0
75392,48215.0,173.0
75398,31931.0,25.0
75400,36812.0,44.0
75401,2630.0,288.0
75402,2630.0,130.0
75403,59170.0,152.0
75404,43016.0,71.0
75408,54498.0,13.0
75411,27211.0,210.0
75413,33677.0,228.0
75415,52077.0,219.0
75416,32444.0,261.0
75417,2630.0,191.0
75420,24846.0,66.0
75423,24023.0,92.0
75424,2630.0,184.0
75425,24926.0,189.0
75426,26143.0,51.0
75428,44982.0,46.0
75429,28633.0,225.0
75430,37209.0,126.0
75431,2630.0,253.0
75432,31782.0,269.0
75440,29923.0,186.0
75441,27195.0,168.0
75442,34781.0,204.0
75443,32259.0,198.0
75445,28610.0,49.0
75446,2630.0,120.0
75450,39475.0,271.0
75451,2630.0,123.0
75452,2630.0,13.0
75454,35358.0,296.0
75455,48490.0,160.0
75456,2630.0,129.0
75460,47036.0,210.0
75465,40932.0,106.0
75467,31420.0,105.0
75468,35527.0,172.0
75470,26269.0,192.0
75471,42420.0,174.0
75472,30257.0,277.0
75473,34052.0,198.0
75474,36500.0,219.0
75475,44442.0,46.0
75476,30872.0,290.0
75478,18694.0,99.0
75480,34111.0,98.0
75481,58392.0,119.0
75483,31722.0,67.0
75484,26143.0,112.0
75486,23038.0,158.0
75489,25976.0,16.0
75490,40886.0,291.0
75491,40869.0,16.0
75492,34117.0,251.0
75494,29984.0,299.0
75495,36310.0,208.0
75496,15481.0,24.0
75497,31862.0,156.0
75498,37602.0,46.0
75501,30758.0,22.0
75505,36881.0,173.0
75510,50604.0,82.0
75512,48307.0,257.0
75513,46107.0,102.0
75517,30421.0,287.0
75518,37819.0,24.0
75519,27015.0,223.0
75520,20008.0,24.0
75522,31070.0,219.0
75523,58468.0,85.0
75525,48773.0,219.0
75526,32178.0,277.0
75527,22185.0,107.0
75528,51670.0,131.0
75529,40875.0,232.0
75533,39073.0,57.0
75535,42090.0,294.0
75536,2630.0,208.0
75537,2630.0,92.0
75539,2630.0,75.0
75540,38184.0,35.0
75541,2630.0,37.0
75542,27340.0,220.0
75543,22051.0,184.0
75544,24047.0,159.0
75545,29982.0,34.0
75549,32067.0,18.0
75551,32321.0,38.0
75552,60295.0,243.0
75553,23864.0,53.0
75557,49214.0,277.0
75558,39421.0,195.0
75559,35343.0,102.0
75562,2630.0,93.0
75563,2630.0,52.0
75564,43348.0,208.0
75566,28460.0,54.0
75570,34604.0,244.0
75571,30924.0,217.0
75572,24348.0,166.0
75574,43355.0,235.0
75575,32258.0,131.0
75576,31464.0,62.0
75577,49163.0,43.0
75578,34906.0,115.0
75579,31517.0,187.0
75580,36015.0,175.0
75583,52469.0,131.0
75584,60017.0,35.0
75586,46558.0,20.0
75593,34332.0,233.0
75594,47114.0,171.0
75596,2630.0,12.0
75598,34671.0,229.0
75599,34811.0,103.0
75600,39556.0,155.0
75601,19700.0,64.0
75603,34035.0,154.0
75605,25665.0,157.0
75607,2630.0,241.0
75609,21353.0,253.0
75610,38550.0,46.0
75613,35511.0,261.0
75614,2630.0,217.0
75615,44700.0,283.0
75616,37985.0,66.0
75617,32457.0,42.0
75618,30499.0,138.0
75619,35065.0,49.0
75620,2630.0,32.0
75622,60070.0,175.0
75624,2630.0,65.0
75625,40386.0,69.0
75626,45892.0,279.0
75632,28560.0,49.0
75637,25488.0,50.0
75638,43717.0,31.0
75640,44697.0,150.0
75643,37217.0,264.0
75649,57295.0,60.0
75650,48692.0,38.0
75653,33228.0,242.0
75656,32993.0,103.0
75657,27724.0,42.0
75661,34067.0,108.0
75662,46192.0,105.0
75663,2630.0,180.0
75664,26667.0,200.0
75665,35055.0,191.0
75668,41264.0,151.0
75669,2630.0,82.0
75670,25035.0,55.0
75673,2630.0,147.0
75674,29942.0,277.0
75675,2630.0,191.0
75678,55089.0,235.0
75680,29135.0,110.0
75681,28772.0,115.0
75682,31325.0,137.0
75684,26468.0,45.0
75686,34498.0,55.0
75688,33611.0,205.0
75690,36028.0,272.0
75692,34602.0,158.0
75693,36096.0,180.0
75694,2630.0,177.0
75697,56370.0,271.0
75698,2630.0,229.0
75700,2630.0,267.0
75703,53221.0,156.0
75705,28476.0,273.0
75706,2630.0,135.0
75707,45310.0,60.0
75710,2630.0,171.0
75711,2630.0,209.0
75712,59412.0,159.0
75717,57084.0,286.0
75718,37389.0,89.0
75720,30338.0,23.0
75723,27258.0,121.0
75725,50393.0,16.0
75729,2630.0,81.0
75732,29555.0,85.0
75735,2630.0,200.0
75736,29469.0,292.0
75739,38347.0,246.0
75740,2630.0,85.0
75741,2630.0,234.0
75742,24724.0,44.0
75745,45320.0,286.0
75746,25642.0,226.0
75748,23767.0,235.0
75751,40307.0,73.0
75753,2630.0,266.0
75754,26259.0,22.0
75758,21087.0,110.0
75760,32421.0,122.0
75761,34104.0,166.0
75762,2630.0,67.0
75765,33020.0,209.0
75768,21603.0,25.0
75769,35016.0,126.0
75770,28755.0,121.0
75771,36773.0,81.0
75774,28348.0,12.0
75776,43757.0,44.0
75778,2630.0,82.0
75781,35294.0,258.0
75783,28636.0,278.0
75784,35058.0,237.0
75786,21265.0,56.0
75787,23747.0,195.0
75789,2630.0,295.0
75790,2630.0,26.0
75791,45733.0,276.0
75793,2630.0,226.0
75795,2630.0,270.0
75797,49150.0,128.0
75798,23222.0,96.0
75799,28362.0,84.0
75801,40785.0,21.0
75803,38798.0,266.0
75804,44807.0,59.0
75805,39872.0,36.0
75806,26139.0,192.0
75808,24359.0,115.0
75809,35037.0,66.0
75811,27002.0,96.0
75813,30988.0,158.0
75818,42079.0,70.0
75820,46225.0,224.0
75821,37352.0,196.0
75822,33501.0,144.0
75823,22702.0,65.0
75824,34894.0,194.0
75827,29108.0,181.0
75828,30457.0,69.0
75829,42373.0,126.0
75830,42841.0,215.0
75831,2630.0,256.0
75832,52480.0,135.0
75833,35365.0,207.0
75834,34512.0,194.0
75835,32411.0,295.0
75837,34145.0,14.0
75838,2630.0,124.0
75839,27980.0,103.0
75841,27968.0,50.0
75843,2630.0,176.0
75844,28884.0,150.0
75845,34283.0,231.0
75846,38915.0,164.0
75848,51170.0,202.0
75849,49331.0,107.0
75850,27098.0,80.0
75851,22636.0,40.0
75852,31912.0,283.0
75853,55895.0,80.0
75855,25286.0,217.0
75856,43699.0,181.0
75859,53918.0,201.0
75861,2630.0,250.0
75862,37066.0,247.0
75863,43393.0,111.0
75864,35595.0,69.0
75865,2630.0,169.0
75868,39825.0,210.0
75871,41825.0,40.0
75872,40234.0,256.0
75873,30222.0,202.0
75875,22248.0,182.0
75877,29871.0,121.0
75879,21212.0,279.0
75882,25317.0,104.0
75884,27393.0,120.0
75885,2630.0,14.0
75886,44273.0,150.0
75887,2630.0,189.0
75888,57313.0,208.0
75890,34647.0,260.0
75891,24391.0,245.0
75892,19032.0,221.0
75893,28258.0,102.0
75895,27309.0,235.0
75897,31010.0,169.0
75898,30644.0,108.0
75899,27210.0,218.0
75900,50462.0,21.0
75901,39304.0,138.0
75902,35384.0,259.0
75903,2630.0,212.0
75905,2630.0,48.0
75907,17263.0,173.0
75908,31126.0,13.0
75909,2630.0,19.0
75911,57588.0,35.0
75914,42135.0,73.0
75917,30625.0,208.0
75920,27874.0,160.0
75922,34983.0,148.0
75924,55555.0,126.0
75925,32532.0,199.0
75926,32806.0,195.0
75929,38312.0,158.0
75931,2630.0,210.0
75932,32378.0,25.0
75936,47947.0,205.0
75937,34088.0,43.0
75939,47708.0,12.0
75940,25527.0,16.0
75941,2630.0,263.0
75942,32136.0,115.0
75944,33003.0,228.0
75945,20991.0,148.0
75946,32434.0,95.0
75947,48965.0,87.0
75948,2630.0,83.0
75950,30313.0,205.0
75951,28359.0,99.0
75954,28314.0,144.0
75955,2630.0,187.0
75959,27853.0,243.0
75961,42254.0,87.0
75962,34975.0,86.0
75963,20775.0,239.0
75965,31962.0,77.0
75966,39643.0,118.0
75967,2630.0,276.0
75969,44849.0,107.0
75973,20056.0,171.0
75975,33922.0,257.0
75976,2630.0,65.0
75981,47547.0,31.0
75982,43861.0,199.0
75983,2630.0,150.0
75984,30134.0,146.0
75985,34335.0,263.0
75988,38765.0,67.0
75989,27042.0,290.0
75992,34933.0,212.0
75994,34625.0,18.0
75995,32016.0,205.0
75998,2630.0,235.0
75999,25585.0,287.0
76001,32781.0,223.0
76002,22250.0,19.0
76003,36745.0,40.0
76004,33597.0,194.0
76005,36738.0,195.0
76006,23257.0,244.0
76008,36461.0,11.0
76009,34108.0,113.0
76010,28069.0,243.0
76011,52309.0,66.0
76013,44552.0,216.0
76014,38621.0,282.0
76015,37835.0,127.0
76016,2630.0,109.0
76017,2630.0,269.0
76022,32878.0,261.0
76024,32741.0,241.0
76025,31493.0,27.0
76027,21439.0,17.0
76029,28394.0,261.0
76030,44939.0,153.0
76031,29519.0,292.0
76032,49616.0,241.0
76036,27715.0,196.0
76037,2630.0,61.0
76038,26999.0,247.0
76040,2630.0,272.0
76041,2630.0,162.0
76043,28846.0,203.0
76045,28832.0,191.0
76046,30542.0,230.0
76047,22884.0,240.0
76048,48879.0,298.0
76049,30517.0,125.0
76050,29577.0,45.0
76052,33453.0,54.0
76053,44199.0,68.0
76054,2630.0,160.0
76055,41784.0,10.0
76057,30378.0,247.0
76059,26640.0,73.0
76061,37818.0,256.0
76062,29384.0,209.0
76063,41317.0,73.0
76066,37245.0,15.0
76067,46590.0,238.0
76069,27769.0,187.0
76071,37858.0,78.0
76076,37049.0,28.0
76081,29797.0,65.0
76083,49199.0,123.0
76084,29300.0,254.0
76087,40504.0,34.0
76088,30779.0,14.0
76089,32021.0,131.0
76090,38542.0,81.0
76092,33145.0,51.0
76094,23692.0,177.0
76095,39114.0,18.0
76097,28816.0,261.0
76099,35596.0,103.0
76100,34425.0,78.0
76101,2630.0,275.0
76103,38534.0,198.0
76105,52794.0,107.0
76106,58134.0,169.0
76107,37872.0,72.0
76114,24798.0,65.0
76115,41521.0,63.0
76117,35856.0,211.0
76119,24592.0,279.0
76120,28052.0,230.0
76122,33666.0,54.0
76123,44472.0,265.0
76126,34761.0,294.0
76127,46360.0,87.0
76128,23344.0,283.0
76129,29775.0,118.0
76130,39822.0,287.0
76131,2630.0,100.0
76134,30113.0,294.0
76135,30375.0,76.0
76137,36525.0,199.0
76138,2630.0,256.0
76140,47740.0,23.0
76141,31631.0,219.0
76146,2630.0,208.0
76148,29827.0,264.0
76151,32711.0,202.0
76153,39167.0,107.0
76156,26032.0,63.0
76159,33729.0,214.0
76160,42384.0,201.0
76162,23000.0,105.0
76163,53345.0,264.0
76164,32552.0,179.0
76165,22332.0,285.0
76166,2630.0,204.0
76167,56922.0,139.0
76169,2630.0,211.0
76170,38686.0,16.0
76171,34981.0,291.0
76172,2630.0,55.0
76174,24750.0,254.0
76175,55937.0,167.0
76177,35665.0,28.0
76180,22174.0,258.0
76181,49717.0,221.0
76185,44886.0,224.0
76187,48761.0,175.0
76188,2630.0,122.0
76189,30340.0,229.0
76190,34317.0,147.0
76193,39163.0,60.0
76195,2630.0,60.0
76196,30224.0,48.0
76197,43169.0,35.0
76198,43645.0,189.0
76201,61442.0,54.0
76202,30419.0,69.0
76205,21483.0,49.0
76208,36436.0,12.0
76210,52648.0,298.0
76211,31683.0,292.0
76212,47607.0,112.0
76217,41614.0,104.0
76219,29046.0,230.0
76220,33233.0,143.0
76224,44407.0,171.0
76225,40110.0,149.0
76229,2630.0,277.0
76230,30819.0,26.0
76231,2630.0,109.0
76232,23696.0,69.0
76234,27486.0,264.0
76235,29985.0,122.0
76237,56926.0,112.0
76239,2630.0,227.0
76240,55834.0,143.0
76241,24612.0,233.0
76245,40117.0,257.0
76246,39076.0,173.0
76247,25776.0,222.0
76249,31393.0,272.0
76250,2630.0,91.0
76251,2630.0,284.0
76252,29337.0,171.0
76253,29772.0,246.0
76254,35594.0,45.0
76256,39668.0,41.0
76257,29892.0,149.0
76258,31109.0,231.0
76259,31421.0,91.0
76260,49280.0,198.0
76261,31645.0,149.0
76262,29068.0,250.0
76263,38886.0,122.0
76267,25076.0,245.0
76268,34272.0,28.0
76269,2630.0,218.0
76270,35168.0,129.0
76271,2630.0,223.0
76274,60823.0,52.0
76276,47124.0,155.0
76277,27173.0,183.0
76279,2630.0,242.0
76280,2630.0,264.0
76282,2630.0,219.0
76283,2630.0,207.0
76285,38872.0,182.0
76286,36956.0,24.0
76288,29756.0,72.0
76291,36150.0,16.0
76292,2630.0,261.0
76297,28701.0,66.0
76298,24559.0,205.0
76299,32815.0,297.0
76300,37097.0,121.0
76301,21489.0,124.0
76302,48322.0,288.0
76309,2630.0,71.0
76310,46839.0,169.0
76312,40237.0,196.0
76313,44320.0,96.0
76314,25481.0,146.0
76315,38967.0,145.0
76317,46036.0,54.0
76318,34784.0,239.0
76321,2630.0,220.0
76322,24916.0,253.0
76324,25929.0,62.0
76326,56275.0,254.0
76329,36679.0,238.0
76331,29520.0,243.0
76332,39539.0,106.0
76336,29914.0,167.0
76338,20971.0,268.0
76341,2630.0,130.0
76342,25971.0,277.0
76344,26451.0,258.0
76345,2630.0,88.0
76346,37087.0,239.0
76347,60982.0,212.0
76348,56357.0,201.0
76350,2630.0,270.0
76353,43641.0,185.0
76355,2630.0,55.0
76356,24174.0,159.0
76360,54101.0,199.0
76361,30127.0,171.0
76362,2630.0,13.0
76363,43871.0,141.0
76365,27014.0,288.0
76366,28204.0,242.0
76371,34900.0,48.0
76372,48323.0,70.0
76373,30976.0,59.0
76377,22332.0,65.0
76378,44255.0,57.0
76379,40472.0,17.0
76381,30384.0,147.0
76382,37142.0,63.0
76387,32408.0,252.0
76388,2630.0,181.0
76390,30218.0,67.0
76392,29496.0,116.0
76393,36367.0,199.0
76395,2630.0,168.0
76396,21100.0,185.0
76397,29212.0,193.0
76398,29698.0,63.0
76401,2630.0,282.0
76403,30820.0,137.0
76404,20520.0,163.0
76405,24511.0,239.0
76406,57288.0,180.0
76409,27758.0,85.0
76410,51286.0,209.0
76416,31382.0,154.0
76417,35072.0,127.0
76418,30664.0,272.0
76419,2630.0,251.0
76423,55851.0,90.0
76427,49467.0,168.0
76428,30760.0,40.0
76430,29130.0,213.0
76431,33649.0,197.0
76432,48307.0,245.0
76435,2630.0,143.0
76436,39306.0,56.0
76437,2630.0,219.0
76439,44972.0,89.0
76440,28904.0,197.0
76443,49779.0,185.0
76446,35902.0,123.0
76448,30841.0,18.0
76449,20011.0,214.0
76450,34643.0,125.0
76455,27889.0,183.0
76457,38239.0,141.0
76459,22207.0,182.0
76460,40819.0,158.0
76461,29888.0,62.0
76464,38260.0,122.0
76465,39539.0,242.0
76466,41130.0,34.0
76468,36775.0,226.0
76470,58695.0,203.0
76471,2630.0,190.0
76472,2630.0,54.0
76473,22955.0,62.0
76480,23960.0,294.0
76481,41045.0,292.0
76483,19224.0,197.0
76485,44279.0,101.0
76486,47643.0,212.0
76488,30896.0,150.0
76489,25634.0,196.0
76491,23634.0,269.0
76494,20898.0,152.0
76495,2630.0,212.0
76498,44926.0,14.0
76499,33835.0,220.0
76505,53682.0,256.0
76507,30564.0,276.0
76508,44912.0,262.0
76509,46968.0,277.0
76511,32802.0,29.0
76512,47809.0,38.0
76514,44272.0,38.0
76515,38355.0,251.0
76516,23332.0,79.0
76517,24446.0,166.0
76519,30091.0,54.0
76520,30851.0,73.0
76522,58123.0,285.0
76523,23806.0,145.0
76524,2630.0,295.0
76525,40441.0,177.0
76527,37263.0,283.0
76532,2630.0,258.0
76536,34232.0,111.0
76538,29868.0,290.0
76542,38401.0,70.0
76544,54004.0,25.0
76546,30163.0,238.0
76547,35216.0,24.0
76548,2630.0,292.0
76549,26080.0,65.0
76550,37270.0,127.0
76552,27776.0,64.0
76557,2630.0,193.0
76558,2630.0,111.0
76559,59613.0,24.0
76561,55422.0,273.0
76563,31722.0,241.0
76564,26308.0,169.0
76566,29279.0,71.0
76569,24663.0,56.0
76571,34026.0,261.0
76573,24858.0,220.0
76577,32033.0,54.0
76578,2630.0,34.0
76581,45077.0,253.0
76583,2630.0,235.0
76585,42363.0,27.0
76588,2630.0,246.0
76591,2630.0,259.0
76594,53147.0,111.0
76596,27297.0,219.0
76597,2630.0,90.0
76598,41836.0,178.0
76599,34430.0,201.0
76600,32562.0,13.0
